forma_de_citar,licencia,registros,registros_mexico,doi
"Gerrodette, T. 2004. SWFSC Marine Mammal Survey, MOPS 1989, Cruise 1268. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/201) on yyyy-mm-dd. https://doi.org/10.15468/d2v766 accessed via GBIF.org on 2024-07-31.",CC BY-NC 4.0,5,0,https://doi.org/10.15468/d2v766
Happywhale. 2021. Happywhale - Bryde''s whale in North Pacific Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1787) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/3way5y accessed via GBIF.org on 2022-07-07.,CC0 1.0,5,5,https://doi.org/10.15468/3way5y
Happywhale. 2021. Happywhale - Common Bottlenose Dolphin in North Atlantic Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1947) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/2m8x7j accessed via GBIF.org on 2022-07-07.,CC0 1.0,5,0,https://doi.org/10.15468/2m8x7j
Ladino F (2020): censo_visual_fmalpelo_yurupari. v1.1. Fundación Malpelo y Otros Ecosistemas Marinos. Dataset/Occurrence. https://ipt.biodiversidad.co/sib/resource?r=censo_visual_fmalpelo_yurupari&v=1.1 https://doi.org/10.15472/v3g8xq accessed via GBIF.org on 2022-07-07.,CC0 1.0,5,0,https://doi.org/10.15472/v3g8xq
"Lozano Flórez A J, Borja-Acosta K G (2021). Mamíferos de la expedición en el páramo El Valle, Boyacá - Proyecto Boyacá BIO. Version 1.4. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Occurrence dataset https://doi.org/10.15472/3ihq2u accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,5,0,https://doi.org/10.15472/3ihq2u
South Australian Museum (2023). South Australian Museum Adelaide provider for OZCAM. Occurrence dataset https://doi.org/10.15468/wz4rrh accessed via GBIF.org on 2024-07-31.,CC BY 4.0,5,0,https://doi.org/10.15468/wz4rrh
"Sydeman, W. 2015. CalCOFI and NMFS Seabird and Marine Mammal Observation Data, 1987-2006. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/507) on yyyy-mm-dd. https://doi.org/10.15468/vk8phk accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,5,5,https://doi.org/10.15468/vk8phk
Arizona State University Biocollections (2022). Arizona State University Mammalogy Collection. Occurrence dataset https://doi.org/10.15468/6yfhex accessed via GBIF.org on 2022-07-07.,CC0 1.0,4,4,https://doi.org/10.15468/6yfhex
"Cheeseman T, OBIS-SEAMAP (2025). Happywhale - Rough-toothed dolphin in North Pacific Ocean. Version 1.1. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/s8c23h accessed via GBIF.org on 2025-09-01.",CC0 1.0,4,4,https://doi.org/10.15468/s8c23h
"Douglas, A. 2012. CalCOFI marine mammal surveys 2004-2008 - on effort. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/792) on yyyy-mm-dd. https://doi.org/10.15468/rykbmm accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,4,4,https://doi.org/10.15468/rykbmm
"Gerrodette, T. 2004. SWFSC Marine Mammal Survey, MOPS 1986, Cruise 0990. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/189) on yyyy-mm-dd. https://doi.org/10.15468/jdydkj accessed via GBIF.org on 2024-07-31.",CC BY-NC 4.0,4,0,https://doi.org/10.15468/jdydkj
Happywhale. 2021. Happywhale - Sperm Whale in North Atlantic Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1726) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/zrbjfg accessed via GBIF.org on 2022-07-07.,CC0 1.0,4,1,https://doi.org/10.15468/zrbjfg
Museums Victoria (2021). Museums Victoria provider for OZCAM. Occurrence dataset https://doi.org/10.15468/lp1ctu accessed via GBIF.org on 2022-07-07.,CC0 1.0,4,3,https://doi.org/10.15468/lp1ctu
New Brunswick Museum (2024). New Brunswick Museum - Mammals. Occurrence dataset https://doi.org/10.15468/8raqsw accessed via GBIF.org on 2024-07-31.,CC BY-NC 4.0,4,4,https://doi.org/10.15468/8raqsw
Pedraza A (2022). Registros esporádicos de fauna en las centrales de Enel en Cundinamarca y Bogotá. Enel Colombia. Occurrence dataset https://doi.org/10.15472/f6ybqq accessed via GBIF.org on 2022-07-07.,CC BY-NC 4.0,4,0,https://doi.org/10.15472/f6ybqq
"Quiroga M E, Ramírez Hernández L M (2021). Fauna y flora en las cercanías del gasoducto que alimenta la mina de Ferroníquel Cerro Matoso S.A.. Version 1.2. Cerro Matoso S.A. Occurrence dataset https://doi.org/10.15472/awk8uf accessed via GBIF.org on 2022-07-07.",CC BY 4.0,4,0,https://doi.org/10.15472/awk8uf
"Revelo Salazar J V, Martínez M M (2017). Tejidos de especimenes colectados en la ventana de biodiversidad Río Guamués, corregimiento El Encano, Municipio de Pasto, Nariño, Colombia. Version 2.1. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Occurrence dataset https://doi.org/10.15472/mbsqwq accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,4,0,https://doi.org/10.15472/mbsqwq
"Salazar Giraldo E, Vahos M, Restrepo D F, Caballero Echeverría V C, Martínez López P, Medina Martínez M C (2021). Registros de fauna asociados al estudio de actualización del plan de manejo para el Área de Recreación Parque Ecológico Cerro Nutibara. Área Metropolitana del Valle de Aburrá. Occurrence dataset https://doi.org/10.15472/qnxprx accessed via GBIF.org on 2022-10-03.",CC BY 4.0,4,0,https://doi.org/10.15472/qnxprx
Australian Museum (2021). Australian Museum provider for OZCAM. Occurrence dataset https://doi.org/10.15468/e7susi accessed via GBIF.org on 2022-07-07.,CC BY 4.0,3,0,https://doi.org/10.15468/e7susi
"Caballero S (2020). Tejidos de armadillo (Dasypus novemcinctus) colectados en el marco del Proyecto: Filogeografía, estructura poblacional y diversidad genética de armadillos. Version 1.1. Universidad de los Andes. Occurrence dataset https://doi.org/10.15472/mzdodt accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,3,0,https://doi.org/10.15472/mzdodt
"Citizen Science Observation Dataset B, Tiago P (2020). Biodiversity4all Research-Grade Observations. BioDiversity4All. Occurrence dataset https://doi.org/10.15468/njmmp7 accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,3,3,https://doi.org/10.15468/njmmp7
Fahy K (2016). SBMNH Vertebrate Zoology. Version 5.1. Santa Barbara Museum of Natural History. Occurrence dataset https://doi.org/10.15468/amfnkq accessed via GBIF.org on 2024-07-31.,CC0 1.0,3,0,https://doi.org/10.15468/amfnkq
"Forero Céspedes A M, Galeano C, García Herrera L V, Huertas K, Losada Prado S, Paez K, Poveda Cuéllar J L, Reinoso Flórez G, Rodriguez K, Sanchez N, Vaquiero C, Vega N, Poveda Cabezas L F (2022). Biota presente en el humedal laguna El Meridiano, departamento del Tolima. Cortolima - Corporación Autónoma Regional del Tolima. Occurrence dataset https://doi.org/10.15472/9oqa8j accessed via GBIF.org on 2022-07-07.",CC BY 4.0,3,0,https://doi.org/10.15472/9oqa8j
"Gerrodette, T. 2004. SWFSC Marine Mammal Survey, MOPS 1990, Cruise 1370. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/205) on yyyy-mm-dd. https://doi.org/10.15468/g6gsk9 accessed via GBIF.org on 2024-07-31.",CC BY-NC 4.0,3,0,https://doi.org/10.15468/g6gsk9
Happywhale. 2021. Happywhale - Atlantic Spotted Dolphin in North Atlantic Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1805) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/j2ub3p accessed via GBIF.org on 2022-07-07.,CC0 1.0,3,2,https://doi.org/10.15468/j2ub3p
Happywhale. 2021. Happywhale - Short-finned Pilot Whale in North Atlantic Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1712) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/ud6r9a accessed via GBIF.org on 2022-07-07.,CC0 1.0,3,0,https://doi.org/10.15468/ud6r9a
"Hill M C, OBIS-SEAMAP (2023). PIFSC & SWFSC, Cetacean Survey, HICEAS 2010, Cruise 1641, NOAA Pacific Islands Fisheries Science Center. Version 1.1. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/w9c7a3 accessed via GBIF.org on 2024-07-31.",CC BY-NC 4.0,3,0,https://doi.org/10.15468/w9c7a3
"Khidas K, Blades R (2024). Canadian Museum of Nature Mammal Collection. Version 1.142. Canadian Museum of Nature. Occurrence dataset https://doi.org/10.15468/okgapc accessed via GBIF.org on 2024-07-31.",CC BY 4.0,3,0,https://doi.org/10.15468/okgapc
"Krohn A (2022). Kenneth S. Norris Center for Natural History, University of California, Santa Cruz (UCSC) Mammal specimens (Arctos). Version 1.31. Kenneth S. Norris Center for Natural History. Occurrence dataset https://doi.org/10.15468/papslg accessed via GBIF.org on 2022-07-07.",CC0 1.0,3,3,https://doi.org/10.15468/papslg
"Lanfredi, C. and G. Notarbartolo di Sciara. 2014. Tethys Research Institute shipboard survey cetacean sightings 1986-2012. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/774) on yyyy-mm-dd. https://doi.org/10.15468/j4vfkj accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,3,0,https://doi.org/10.15468/j4vfkj
"Matson J O, Ordóñez-Garza N, plazi (2017). The taxonomic status of Long-tailed shrews (Mammalia: genus Sorex) from Nuclear Central America. Plazi.org taxonomic treatments database. Checklist dataset https://doi.org/10.11646/zootaxa.4236.3.3 accessed via GBIF.org on 2022-07-07.",CC0 1.0,3,0,https://doi.org/10.11646/zootaxa.4236.3.3
Museum für Naturkunde Berlin. Anymals+plants - Citizen Science Data. Occurrence dataset https://doi.org/10.15468/ee6ps6 accessed via GBIF.org on 2022-07-07.,CC BY-NC 4.0,3,0,https://doi.org/10.15468/ee6ps6
"Siles L, Baker R J, Agosti D (2020). Revision of the pale-bellied Micronycteris Gray, 1866 (Chiroptera, Phyllostomidae) with descriptions of two new species. Plazi.org taxonomic treatments database. Checklist dataset https://doi.org/10.1111/jzs.12388 accessed via GBIF.org on 2022-07-07.",CC0 1.0,3,0,https://doi.org/10.1111/jzs.12388
"Smultea, M. and C. Bacon. 2017. SOCAL Marine Mammal Aerial Monitoring 2010. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1467) on yyyy-mm-dd. https://doi.org/10.15468/pj563y accessed via GBIF.org on 2022-07-07.",CC BY 4.0,3,3,https://doi.org/10.15468/pj563y
United States Geological Survey: USGS Patuxent Wildlife Research Center Seabirds Compendium https://doi.org/10.15468/w2vk7x accessed via GBIF.org on 2022-07-07.,CC0 1.0,3,0,https://doi.org/10.15468/w2vk7x
"Alcérreca-Aguirre C. 2000. Aprovechamiento de venado cola blanca (Odocoileus virginianus) como estrategia para conservar áreas forestadas en la zona maya: Reserva Ría Lagartos, Yucatán. Biocenosis A. C. Bases de datos SNIB-CONABIO (Odocoileus virginianus y plantas), proyecto M029. México, D. F.",CC BY 4.0,2,2,
"Ampela, K. and C. Bacon. 2017. SOCAL FZN4 Marine Mammal Aerial Monitoring 2013. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1421) on yyyy-mm-dd. https://doi.org/10.15468/7td588 accessed via GBIF.org on 2022-07-07.",CC BY 4.0,2,2,https://doi.org/10.15468/7td588
"Barlow J, Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, ORCAWALE 2008, Cruise 1635. Version 1.7. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/eezpu6 accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,2,2,https://doi.org/10.15468/eezpu6
"Borja-Acosta K G, Ospina-L. A M (2021). Sonidos de aves, anfibios, mamíferos e insectos del departamento de Santander - Proyecto Santander BIO. Version 1.1. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Occurrence dataset https://doi.org/10.15472/bmvsqn accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,2,0,https://doi.org/10.15472/bmvsqn
Braker E (2022). UCM Mammal Collection (Arctos). University of Colorado Museum of Natural History. Occurrence dataset https://doi.org/10.15468/rwtmwf accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,2,https://doi.org/10.15468/rwtmwf
"Cheeseman T, OBIS-SEAMAP (2024). Happywhale - Dwarf sperm whale in North Pacific Ocean. Version 1.2. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/96tx42 accessed via GBIF.org on 2024-07-31.",CC0 1.0,2,2,https://doi.org/10.15468/96tx42
"Colmenares-Pinzón J E, plazi (2021). Calling for a reassessment of rodent diversity in Colombia: description of a new species of Neacomys (Cricetidae: Oryzomyini) from the Magdalena Valley, with a new phylogenetic hypothesis for the genus and comments on its diversification. Plazi.org taxonomic treatments database. Checklist dataset https://doi.org/10.11646/zootaxa.4920.4.1 accessed via GBIF.org on 2022-07-07.",CC0 1.0,2,0,https://doi.org/10.11646/zootaxa.4920.4.1
"Cárdenas Arévalo G, Paternina Hernández A, Samudio H, Lopera Toro A, Cárdenas Bautista J S, Galindo X A, Mondragón S P, Pérez N E, Pérez D K, Parada Alfonso J A, González Sanabria J S, Morales Puentes M E (2021). Grupos faunísticos de la expedición Ocetá - Proyecto Boyacá BIO UPTC. Version 1.1. Universidad Pedagógica y Tecnológica de Colombia. Occurrence dataset https://doi.org/10.15472/m6s0lh accessed via GBIF.org on 2022-07-07.",CC BY 4.0,2,0,https://doi.org/10.15472/m6s0lh
"DFO. (2022).  DFO Maritimes Region Cetacean Sightings. Version 9 In OBIS Canada Digital Collections. Bedford Institute of Oceanography, Dartmouth, NS, Canada. Published by OBIS, Digital http://www.iobis.org/. Accessed on –INSERT DATE https://doi.org/10.25607/xjo4dj accessed via GBIF.org on 2022-07-07.",CC BY 4.0,2,0,https://doi.org/10.25607/xjo4dj
Ekström J (2022). Lund Museum of Zoology (MZLU). GBIF-Sweden. Metadata dataset https://doi.org/10.15468/mw39rb accessed via GBIF.org on 2022-10-03.,CC BY-NC 4.0,2,0,https://doi.org/10.15468/mw39rb
"Forero Céspedes A M, Galeano C, García Herrera L V, Huertas K, Losada Prado S, Paez K, Poveda Cuéllar J L, Reinoso Flórez G, Rodriguez K, Sanchez N, Vaquiero C, Vega N, Poveda Cabezas L F (2022). Biota presente en el humedal laguna Gavilán, departamento del Tolima. Cortolima - Corporación Autónoma Regional del Tolima. Occurrence dataset https://doi.org/10.15472/jykisq accessed via GBIF.org on 2022-07-07.",CC BY 4.0,2,0,https://doi.org/10.15472/jykisq
Frost Entomological Museum (2022). Frost Entomological Museum. Occurrence dataset https://doi.org/10.15468/epw1ws accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,0,https://doi.org/10.15468/epw1ws
"Garrison L, OBIS-SEAMAP (2021). SEFSC Atlantic surveys 1992. Version 2.6. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/6jjutx accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,2,0,https://doi.org/10.15468/6jjutx
"Garrison, L. 2013. SEFSC GoMex Oceanic 1993 (S). Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/17) on yyyy-mm-dd. https://doi.org/10.15468/d94krv accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,2,1,https://doi.org/10.15468/d94krv
Happywhale. 2021. Happywhale - Pantropical Spotted Dolphin in North Atlantic Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/2110) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/ejxzkn accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,0,https://doi.org/10.15468/ejxzkn
Happywhale. 2021. Happywhale - Short-beaked Common Dolphin in North Pacific Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1698) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/75a6r5 accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,1,https://doi.org/10.15468/75a6r5
Happywhale. 2021. Happywhale - Spinner Dolphin in North Pacific Ocean. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/1695) on yyyy-mm-dd originated from Happywhale.com. https://doi.org/10.15468/tp5ss8 accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,0,https://doi.org/10.15468/tp5ss8
"Hårsaker K, Gätzschmann P (2022). Mammal collection NTNU University Museum. Version 1.994. Norwegian University of Science and Technology. Occurrence dataset https://doi.org/10.15468/noujkc accessed via GBIF.org on 2022-07-07.",CC BY 4.0,2,1,https://doi.org/10.15468/noujkc
"Lozano Flórez A J, Borja-Acosta K G (2021). Mamíferos de la expedición en el páramo El Consuelo, Boyacá - Proyecto Boyacá BIO. Version 1.4. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Occurrence dataset https://doi.org/10.15472/c9ovuv accessed via GBIF.org on 2022-07-07.",CC BY-NC 4.0,2,0,https://doi.org/10.15472/c9ovuv
NSW Department of Primary Industries (2024). NSW DPI Biosecurity Collections. Occurrence dataset https://doi.org/10.15468/7k7b25 accessed via GBIF.org on 2024-07-31.,CC BY 4.0,2,2,https://doi.org/10.15468/7k7b25
Nicholson K E (2017). MCNH Museum of Cultural and Natural History Mammals Collection. Version 1.10. Museum of Cultural and Natural History - Central Michigan University. Occurrence dataset https://doi.org/10.15468/whh1aw accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,1,https://doi.org/10.15468/whh1aw
"Pozo-de la Tijera M. del C. 1998. Elaboración del banco de datos de las colecciones del Museo de Zoología-CIQRO. Unidad Chetumal. El Colegio de la Frontera Sur. Bases de datos SNIB-CONABIO, proyecto P028. México, D. F.",CC BY 4.0,2,2,
Pyle R (2016). Bernice P. Bishop Museum. Version 8.1. Bernice Pauahi Bishop Museum. Occurrence dataset https://doi.org/10.15468/s6ctus accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,2,https://doi.org/10.15468/s6ctus
"Scholes III, Ph.D. E (2015). Macaulay Library Audio and Video Collection. Cornell Lab of Ornithology. Occurrence dataset https://doi.org/10.15468/ckcdpy accessed via GBIF.org on 2024-07-31.",CC0 1.0,2,0,https://doi.org/10.15468/ckcdpy
"Servín-Martínez J. I. 1999. Ecología y comportamiento de algunos mamíferos carnívoros del Bolsón de Mapimí, Durango. Instituto de Ecología. Bases de datos SNIB-CONABIO, proyecto H225. México, D. F.",CC BY 4.0,2,2,
United States Geological Survey: Fish assemblages across artificial and natural reefs in Puerto Rico https://doi.org/10.15468/8ru86j accessed via GBIF.org on 2022-07-07.,CC0 1.0,2,0,https://doi.org/10.15468/8ru86j
Unitt P (2020). SDNHM Mammology Collection. Version 1.3. San Diego Natural History Museum. Occurrence dataset https://doi.org/10.15468/estih7 accessed via GBIF.org on 2024-07-31.,CC0 1.0,2,0,https://doi.org/10.15468/estih7
"Ávila-Palma H D, Turcios-Casco M A, Bautista D J O, Martínez M, Ordoñez-Mazier D I, plazi (2019). First records of Mimon cozumelae Goldman, 1914 (Chiroptera, Phyllostomidae) in the Río Plátano Biosphere Reserve in northeastern Honduras. Plazi.org taxonomic treatments database. Checklist dataset https://doi.org/10.15560/15.6.1113 accessed via GBIF.org on 2022-07-07.",CC0 1.0,2,0,https://doi.org/10.15560/15.6.1113
